   51.9592   224.8976   -94.0716 
   16.3486    -2.3153  -137.2662 
  169.9572   116.6475  -211.1847 
  194.7178   168.4995   -81.5764 
  112.5276    -5.2883   -15.4447 
   45.0726    12.6650  -134.9159 
    4.0767   188.8493   -73.4474 
  -10.4061   175.5973  -120.2825 
  -25.1975   129.3218    -5.8447 
   94.2082    93.5734    26.9532 
   99.2843   -23.9715    -8.9782 
   91.5779   147.4001  -229.4381 
  207.6975   152.7660  -165.0339 
  101.2496    18.5900    25.5232 
   32.7962    21.5238  -122.1984 
   91.1545   283.4064  -112.0569 
   73.2184    -7.0689  -102.4199 
   12.7247     9.4251  -132.7796 
  -25.2119    42.8955  -124.1779 
  100.0965   165.4399   -18.6200 
  -19.8051   127.6648  -158.9741 
   36.5241   240.1343  -112.1432 
  105.2744   229.9540   -55.7117 
   72.2211   -56.8046   -36.9185 
   13.5297    91.6402  -173.2663 
  -39.1083    37.6750  -100.2594 
    0.9087   166.6924  -144.9278 
  -22.4523   129.3170  -137.5794 
  202.5506   139.4991  -164.0200 
  186.2050   217.5404   -98.4780 
  -25.4300   125.9272  -129.8178 
  125.1928    69.1869  -174.1101 
   82.5188    77.2029  -200.1087 
  131.6846   182.3234   -54.6927 
   39.2851   201.2434   -53.8819 
  -23.8406   -30.7237  -109.2894 
  -84.4096    56.3299    -6.5265 
  -67.4427    53.8782   -44.6746 
   30.4085   205.9769  -182.3595 
   91.3889   257.5601   -99.5609 
  117.6059   115.7511    -1.9842 
   54.6095    90.0481    42.6631 
  -18.9654   148.2724   -88.1457 
   65.9889   100.4038    25.8381 
  -30.5630   116.2611     6.1055 
  120.6679    15.4902   -91.2289 
   51.4736   -22.8185  -111.2721 
  102.5302   124.6683    10.2580 
  113.3888   236.8343   -67.8236 
   35.2238   247.6912  -181.3871 
   26.9180    59.0635  -180.0438 
   27.1485   206.5135  -176.4200 
   88.6193    44.5868  -164.4854 
  169.5709   114.2942  -196.5033 
  204.0927   143.6117  -148.6258 
  141.8922    33.9299   -45.7510 
    2.3734   126.6304    23.2925 
  -78.0268    63.4041     1.2627 
  192.5475   146.9016  -104.3186 
   57.4359   105.0929    52.2133 
   87.1682   137.9791    13.7500 
  -49.7525    96.6537     5.6361 
   22.3276    51.7115  -152.4887 
   67.9205   134.3423  -225.9868 
  118.9336    16.6316  -102.1902 
   61.6374    54.4199  -176.6246 
  200.3117   138.9759  -177.5927 
  -52.0442    88.7187   -67.3060 
   33.2344   244.8393  -179.8107 
  -38.1736   123.7020   -35.8382 
   21.1907   107.1971    28.9900 
  -60.0554    34.0346   -79.2619 
   97.1419   248.1034   -61.0851 
  117.2081    47.9502  -155.4161 
  -48.9705   111.1421   -69.3783 
   29.7711   160.5390  -201.3095 
   98.3736   -33.4504   -18.1793 
   16.6080   204.8673   -82.4791 
   45.5998    60.2369  -187.0057 
   26.4062   -30.9791  -105.5435 
   29.2074    54.9749  -171.7018 
  178.1079   251.9182   -84.7583 
   79.3271   141.5728  -215.7250 
  125.7827    56.2050   -18.8146 
   48.4291   213.9305   -67.5282 
  -45.7923    80.7220    51.4077 
   48.4481   146.0063     9.1980 
  203.1669   141.4336  -167.8293 
  -35.5216   121.2042   -79.9601 
    8.6311   -73.1205   -80.4485 
  128.2725    81.7569  -191.3555 
   93.8019    94.3871  -221.7364 
   84.6851    33.0381    51.2100 
  184.5682   125.8257   -90.1228 
  130.2820    88.9308  -209.6130 
   17.1824   -27.0701  -109.7455 
  149.8900   178.7508   -51.9826 
   -4.5544   184.1704   -96.9873 
   94.5292    36.0558  -154.6840 
  -13.3895   157.0997  -136.5533 
  156.7135   160.5539   -48.5817 
  -70.2845    71.2974    11.7972 
   -6.1430    76.3653  -161.3961 
   22.4491   208.1997  -194.7386 
  131.0346    65.0963   -13.8430 
   36.3597   164.9325  -212.0487 
   20.3763   159.0491  -200.8023 
   47.4178    91.7282  -215.8646 
  -48.5038   106.8668   -17.8561 
  -29.9415    48.2382  -120.7997 
  143.1050   175.0599   -44.6623 
   67.7218   170.0745  -232.8950 
   84.7386    64.2089  -190.2626 
   -0.1790   169.7265  -166.8440 
  173.1438   121.5565   -68.8858 
   62.7460   114.5492  -232.9017 
  196.9418   169.9938  -100.8300 
   22.8934   152.8320  -193.4152 
  103.2527   128.0543  -251.1098 
  122.0924   219.5391   -59.2131 
   48.3439    21.9358  -154.9781 
   31.3789   230.1989  -209.4091 
  105.6738    49.5685  -164.6774 
  205.9874   147.7020  -161.8244 
  -56.5679   101.6395   -44.8983 
   14.1820    87.4808    69.1723 
  -60.3025    89.2065    -7.2004 
  102.2529   148.0272   -19.7864 
  169.8714   105.5633   -96.0492 
   -7.6115   150.2780  -151.8902 
   60.8922   258.0730  -112.1239 
   97.1645   -15.8054     2.1778 
  -21.8898    40.1997  -134.6714 
   15.9555   129.7606  -189.8805 
  -73.8151    37.8507   -71.3921 
   98.4838    95.6246    20.0328 
   -4.4651    39.3680  -154.2199 
  157.6122   138.5627   -36.2115 
  126.1084    65.6729    23.9774 
  -34.8653   -42.9406   -90.0878 
   22.4632     2.6103  -135.0864 
   39.6237   210.1641  -230.4895 
   80.0945   110.9950    15.7734 
  -43.8238   105.5015    -6.5968 
  -64.0725    65.7143    33.0022 
   17.2942    11.6765  -138.8928 
    7.9054   200.2481  -186.7020 
   -4.4085   -44.8414  -101.7464 
  154.1234    65.4325   -51.3073 
  163.7335    82.9498  -142.9571 
  -72.5528    65.4239   -87.8287 
   76.3619    61.5896    35.4018 
   -2.7636    17.9320  -114.5987 
  142.1765    68.8445   -34.6416 
   45.0812    -7.9968  -109.5395 
  204.8706   153.8255  -117.1001 
   64.6598    20.1013  -146.2484 
  -57.9022    16.6611   -88.2936 
   68.1084    61.0771    56.3862 
  162.6752   148.4706   -54.8991 
   36.2878    -0.3300  -125.9895 
  -37.0234    72.8087    55.0242 
  -55.2340    68.1547    37.6126 
   86.6899   -47.5005   -13.1389 
  -30.6661   107.6811  -108.1641 
   79.5228    98.8356    53.6409 
  105.7075   258.1054   -74.8169 
   10.3221   145.0297  -191.6204 
   98.9807    75.0475    39.7879 
  -18.1092   159.1726   -92.3516 
  112.1675    21.3243  -126.3486 
   64.6188    34.3162  -162.0760 
   26.5198   115.1360    30.5122 
  -52.3097   -13.0860   -94.9221 
  170.5849   106.4567   -78.9548 
   62.2684    53.7219  -184.7066 
  -41.4197    94.6843   -82.7318 
  141.1707   162.9796   -61.7987 
   21.2388    14.0560  -147.0850 
  131.3762   202.6445   -48.4283 
  -67.6145    55.2196   -88.0128 
  133.8331   208.7402   -59.4407 
  -20.1732   100.5151  -114.2351 
  153.5438    94.6372   -30.8682 
  -18.4837   -28.3659   -94.4642 
    8.3407   180.6397  -144.3815 
   11.1578    24.7887  -125.4349 
   87.5435    60.3234  -186.0747 
  -21.6978   120.2821     1.1010 
   88.6015   223.3198   -56.5090 
  161.8143   140.4935   -42.4270 
   77.2220    54.4487  -184.6041 
   36.7521   100.4179    39.9729 
    5.3841   151.1398  -168.7609 
  203.2381   150.3408  -195.1671 
   -5.7519   176.2589  -160.6097 
  -16.2357    33.3212  -136.7002 
   13.9008   -47.1185   -93.3083 
  101.2658    37.0036  -166.8285 
    4.0248   194.2741   -95.7508 
   52.6979    -3.3270  -131.6253 
  191.7100   140.6967   -91.6482 
  119.8565    96.1935  -210.6991 
  211.9494   171.9618  -117.7303 
  -27.0876     4.4107  -100.4587 
   37.3745   -56.6260   -75.9059 
  -21.3055   125.4827    -2.4497 
   28.9218   185.4014   -28.4058 
   82.0308   179.5344   -17.0209 
   64.8402   183.4534   -11.7549 
  107.1597   215.6433   -66.5689 
   -7.1790   -33.9818  -105.5361 
   22.1683    80.0276  -177.0135 
   55.0479   202.7907   -42.6336 
  103.5727   -15.9795   -59.7476 
  102.0876   106.9173  -225.6105 
  -92.9577    40.0590   -20.0402 
  139.4137    39.0798   -72.8328 
  129.5475    38.1194  -128.2559 
   45.4522   188.1947  -240.0774 
  167.3050    87.7473  -143.6030 
   18.8057   219.4646  -116.6075 
   66.3489   111.0468    32.3611 
   -0.0664   186.2431   -92.9234 
   67.6092   224.4305   -60.2384 
   77.7460   162.5998    -8.0906 
  167.6024    86.5884   -73.8655 
   67.5723   233.3637   -73.0691 
  -57.4828    93.7102   -61.6268 
  159.4726   129.4073  -228.1594 
  128.8476   114.1150   -24.4630 
   51.4358   149.6018     2.9050 
   57.0233   250.7979  -103.4790 
  112.1575   119.5038  -238.1095 
   32.0294   158.0880    -7.1078 
  102.0619   163.2639   -14.8312 
  -67.5262    64.0145   -75.2501 
   31.8113   235.5927  -118.5865 
   46.0432   171.9280   -19.8645 
   33.2507    73.6212  -160.3524 
   37.2872    50.1658  -183.6111 
   90.0164   244.9664   -78.4246 
  185.9275   180.7002   -89.3224 
  112.0663   119.9442  -225.5095 
  164.9335   174.7401   -65.1803 
  -64.5710    84.5854   -50.7174 
  151.9512   196.2412   -57.5979 
  106.0028   -14.3674     0.7515 
   94.0594   137.0507    20.2267 
   -0.9434   133.6106    15.0482 
  -45.8220   103.9366    -9.5871 
  102.2614    56.9212    26.7624 
  -28.4123    -1.7637  -104.1394 
  -45.5601   108.5047   -13.7194 
   16.7688   218.1069  -123.9210 
  -35.5137    90.1722    44.6867 
  -51.8669   104.7495   -34.6214 
  -33.1112   106.7808    12.4792 
   80.1282   197.3343   -53.0036 
  180.2985   153.2791   -76.3962 
   56.6316   175.1864   -16.3493 
  -14.4026   -21.1432  -104.1900 
    0.3419   188.9402   -90.7898 
   96.5914   261.3484   -89.8424 
   -6.7278    80.7854  -155.6254 
   49.9230   -37.7244   -96.7143 
   44.5528   164.4783    -8.0996 
  -14.2056    95.0605    60.9546 
   31.6131   -71.7897   -74.4604 
  115.6823    -0.3082     7.0254 
   38.6200   -14.2078  -107.9664 
  177.3180   174.2512   -77.2909 
  106.2547   136.6813     3.4256 
   79.3465   151.0547  -243.2331 
  150.7400   114.3930  -212.8069 
   -7.1124   127.8089    19.1775 
  -59.7393    94.5925   -59.0246 
  103.0354   133.0653  -252.0257 
  -34.6304   128.1996   -37.8125 
  167.7587    79.9475  -108.5351 
   94.2507   -32.1179   -42.0818 
  123.1334   102.6229  -227.0921 
   40.8895   254.3764  -141.6566 
  -21.7010     8.1354  -117.7057 
   88.7140    -4.1729   -99.2346 
   36.3107   236.5064  -115.1525 
  107.8193   -17.8942   -25.5620 
  131.0207    75.3393    -1.0591 
   23.6453   228.8651  -176.7521 
   60.1504    29.1363  -166.4928 
    9.0601   193.1454  -176.4850 
  -24.5854   -38.5079   -84.8931 
  123.3695     8.7998   -57.8770 
   31.7952    72.2369    85.6203 
   71.5944   100.9062  -221.3000 
  -45.3838     2.4479   -89.1978 
  125.6106    61.4843  -169.5035 
   71.3467   191.9056   -30.3236 
   84.7583   195.9018   -43.1151 
   45.2481   114.7848    29.6802 
  190.0097   198.7866   -94.0608 
  -24.7247   152.8956   -75.4963 
   85.1469   125.7120  -235.2024 
  162.8841    94.9781   -87.1422 
   87.3970     1.2644  -119.1793 
  179.1620   111.3102  -116.4124 
   26.5348     8.5578  -146.5790 
  102.0774   153.0854    -4.7371 
    1.6421   101.6058    46.0698 
   21.5658   122.5973    33.5918 
  108.3062    73.7979    23.7593 
  -23.8014    69.3842  -131.7788 
  -19.6279    16.2088  -113.7713 
   82.4012   215.0139   -62.4583 
  -52.9003    76.7256    30.4661 
  -63.4631    88.6814   -51.6507 
   26.0846   152.0903  -200.8915 
   55.4668   194.4805  -241.6035 
   52.6573   225.9668   -70.4605 
   52.1631   175.1839   -35.6713 
  -10.6037   -59.2775   -97.6126 
   19.5156    29.7904  -167.1711 
   -9.7451   123.3914     8.8262 
  134.9989   245.8359   -78.1598 
  196.7670   158.1267  -110.9818 
  158.7129    90.9160  -163.8882 
  122.3239    25.3785  -110.5932 
   57.0915   236.5074   -81.5204 
  148.3472   214.0095   -61.7789 
   21.7380   103.7420  -165.3125 
   99.1567   128.7861    10.4430 
  -52.9555    94.1828     7.7209 
  -61.4493    72.4310   -69.1685 
  194.0385   141.8244   -95.6715 
  206.5821   182.5559   -98.6408 
  147.3396   126.3866   -35.4863 
   -6.3241    65.6565  -147.5061 
  182.8587   158.2119   -81.4337 
  166.9896   163.3623   -67.9273 
   -2.9844   149.5903  -137.8774 
  190.9732   120.2238  -140.8491 
   83.6922   241.1107   -69.7107 
  109.2193    48.7169    24.0561 
  153.6724    70.5505   -46.9801 
   59.1227   152.8413    11.6052 
  -15.1684   151.4650   -34.4787 
  -60.8491   -17.7499   -89.3512 
   34.8024   200.8007  -216.5397 
    2.9283   189.3943   -84.4524 
  123.9008   149.4923   -34.8517 
   32.8576   116.3331    48.3541 
   94.8626   253.9464   -87.8372 
  134.2553    38.6121   -43.1079 
   13.3219   170.0281  -200.1267 
   26.6024    45.9554  -168.8124 
  116.6187    14.7815    10.5490 
  -66.6069    63.0200   -51.3416 
  108.8491   222.8619   -73.3975 
  147.9753    87.8882   -27.4713 
  162.3712   235.5692   -94.2678 
  -25.6629   110.6750    27.3241 
   99.7401    16.2733     7.8868 
  -63.1959    33.6995   -76.0484 
  203.6046   204.4033  -102.5111 
  120.1962     9.5744   -13.9163 
  112.2850    11.8774  -100.1066 
  -50.6529     8.7960  -101.5705 
   -6.1176   -57.3185   -79.6793 
   95.1738   -29.1528   -47.5159 
   67.6961   -35.5091   -83.8240 
  132.6156   227.3420   -63.9164 
   23.5546   -17.3837  -108.1134 
   11.1647    94.0909    49.3382 
    2.8252   191.2905  -145.5757 
  -30.2375    12.7327  -126.8708 
    9.5637   146.8470  -180.7509 
  141.2335    71.1274  -157.1421 
   66.8055   273.9244  -118.2984 
    7.9396   164.0430  -154.3354 
   35.4476   245.1660  -193.2265 
  -13.6961    -7.6118  -119.5618 
  -41.8895   100.6905    20.0562 
   61.1180   184.2155  -235.5319 
   87.6516   259.2507  -108.8568 
  -25.0296   139.1189  -124.5162 
  129.3164    19.9706   -50.9046 
   38.2736   147.1022  -204.9519 
  202.0748   188.9210  -118.1743 
   68.0145   -53.5760   -43.5891 
    2.0661   100.0858    36.3850 
   95.8752   -21.0057    13.3106 
   43.9445   114.6027  -209.3807 
   91.7324   119.4830    15.2659 
  -21.6622   128.6821  -104.7787 
  -98.2259     9.2238   -52.4074 
   -2.0642   158.5742   -27.8893 
   83.4305    64.8430  -174.6347 
   58.2938    30.1236    69.3956 
   68.8021   109.6359  -213.3503 
   77.6161   130.6283  -242.3943 
   88.0210   -31.1507   -60.7562 
  108.9100   153.1739   -21.0139 
  171.2348   194.0391   -72.4168 
  183.0439   140.1823   -84.0663 
   66.2591   -15.6725  -115.3006 
  -70.1281    62.3105   -66.9972 
   40.5138   -20.2652  -121.1794 
  -11.6039   153.6100  -155.5075 
   35.2623   133.5495  -213.3146 
   87.6931   180.1454    -7.6364 
  -12.0502   171.9645  -100.0589 
  109.3735   241.9909   -71.9559 
  134.2686    29.0182   -57.9033 
   69.2964   264.0499  -110.7073 
  -49.7466    -1.5847   -74.3100 
  158.5063    72.0002   -89.9745 
   90.2946   111.1852  -216.6907 
  -33.2581   119.3743  -106.5967 
   49.5794    43.7626  -162.6605 
   81.8113   -55.8454   -13.9148 
   40.6777   202.1042  -218.3327 
   57.8080   248.9476   -85.4263 
  119.9166   138.2742   -15.6662 
  205.8621   192.2429  -115.9184 
  154.2990    81.0026  -173.7050 
   58.4080   111.4512  -204.2841 
   20.1186   107.9065    30.8074 
  -19.5536   151.1830  -112.1903 
  143.9016    46.4999   -79.6125 
  141.4892    46.9645  -114.2136 
   98.2701    53.7710    30.5436 
   84.9059   148.5053  -239.3461 
   -9.8187   112.3170  -162.7562 
   57.8023   193.5846   -31.2673 
   95.7321   132.8176  -239.7380 
   67.8153   226.2006   -58.7528 
   76.6689   147.0040  -248.1928 
  -46.7964   114.5723   -48.1957 
  189.6596   160.3760   -68.7891 
  117.8730   216.8539   -55.2405 
   71.0015   171.0060  -239.4605 
   64.5982   208.3407   -52.6022 
  -28.6609   139.2433   -46.7987 
  -12.7829   119.0462  -155.1161 
   15.3209   114.9789    25.9191 
   77.4407   143.5872    -1.6553 
  128.4826    45.3217  -133.9310 
  109.8131    -9.0685   -50.3951 
  140.5835    37.1761   -77.0009 
   54.2069    36.2557  -158.2687 
   11.1846    97.8382    47.2961 
   52.8393    65.8882    71.4569 
   78.9944    65.9882  -186.3835 
  -17.7724   118.6182     6.6759 
  150.0574   180.3208   -43.8163 
   46.7610   205.2029   -42.4276 
   25.1327   213.1225   -84.1037 
   13.0888   -31.0598  -115.7771 
  -23.5179   127.7864   -91.4726 
  -22.3563   -39.6629   -83.7785 
  110.0103    74.3991  -200.9255 
   88.7675   -43.6785   -20.3704 
  -63.9006    81.6122     3.5895 
  101.1685   -18.6369   -61.7357 
   86.3494     5.6452  -113.7482 
   23.0534   201.5659   -56.5424 
  198.2609   136.8898  -179.2871 
  100.0026    17.2296  -135.9800 
   42.7086   243.9117  -108.3320 
   67.5264   203.0368   -38.5039 
   84.9779   -20.6407   -90.9192 
   49.7912    34.1090    64.5989 
  -21.1415    36.8443  -125.0050 
   58.3277   128.0044  -225.9743 
  -69.3646    11.0805   -72.7393 
   44.0388   179.6581  -234.7707 
  -15.1037   160.6153   -95.0268 
   77.1445    75.7164    36.7099 
  -76.5671    52.1172   -59.6585 
   84.1964   132.0517  -219.3099 
  140.3941    49.5891   -53.0394 
  178.6600   224.7542   -98.3390 
  -30.2330   124.6038   -23.5137 
  146.8658   251.8163   -69.4609 
   26.9344    77.1617  -191.1129 
  -18.7347   107.7164  -145.3358 
  126.4319   127.9948   -25.4692 
  115.6724   228.5241   -62.8150 
   41.6771   256.6969  -146.2993 
  210.2904   197.2987  -121.0745 
  116.2390   260.9511   -87.9521 
   63.3575   211.4169   -53.4511 
  102.0957   -18.9776   -55.2923 
   94.2410   -31.6275   -46.3183 
   -5.7637   179.2509  -101.8174 
  108.5403    55.7555  -172.2110 
   82.2990    44.0833    59.3339 
   33.4568   234.8561  -111.3133 
   79.8115   113.9721    32.6162 
  -16.8164   130.6286     2.7846 
  122.6051    26.4799  -117.0473 
  -13.9259   158.0254   -48.2518 
  -11.4115   157.7730   -34.6261 
  197.1058   178.8428  -119.4317 
   54.6937   248.9829  -104.2384 
    6.9568   133.0016  -182.0782 
  -73.6789    15.1094   -75.5536 
   -2.6460   128.1321  -168.1959 
  107.6684   133.7735    -4.0043 
   -9.1969   168.1277  -115.2618 
  173.7177    96.9132   -96.6017 
   58.2115    40.3639  -165.4664 
  122.9903   101.1860  -218.2940 
  163.9219   196.6908   -76.2030 
  110.5362    54.2795     9.5693 
    0.3824   111.8454    33.9404 
  166.2788   249.4401   -86.5080 
   19.0745   117.1298    24.3471 
   10.7891    10.3992  -130.1088 
  141.0938   201.1248   -43.4699 
   49.6443   124.9655    31.2420 
  163.5908    98.2834  -169.1537 
  -60.1838    65.8095   -93.6948 
  103.5462   134.9644     5.8465 
  154.9515    70.4571  -135.1274 
   25.9533    63.8279  -172.8925 
    5.4048   162.1644   -27.5649 
  123.1840    68.0188  -170.5271 
  138.9101   251.8049   -98.2504 
   40.9299   168.0147  -216.4628 
   81.6344    19.9298    47.8866 
  -23.9399   139.8420   -32.8362 
  154.0628    64.4129  -119.6461 
  -39.2017     8.6919  -121.1335 
   10.6773   190.0701  -158.0945 
   54.5160   152.4239   -19.4394 
   65.1174    81.1978    39.1661 
  -13.8530    15.0461  -118.2995 
  150.1609    65.3471   -52.3305 
   97.7088    57.2466    16.5241 
  154.3585   107.2572  -205.6001 
   20.5697   161.4776    -9.2198 
    1.8734   103.6036    27.0499 
    9.5795   211.2443  -143.7672 
  203.8220   173.6099  -113.8984 
  -21.4017   -17.4365  -104.5146 
  -63.2329    63.2862   -60.7466 
   87.3188    75.4213    25.6430 
   -0.0341   177.5048  -155.0942 
  126.5752    49.2983  -139.2901 
  179.3308   183.7214   -96.3494 
   -7.7486   130.1278  -172.4393 
  110.8797   152.7416  -234.0812 
   20.2611   202.7401   -78.7345 
   -6.7585   147.5914   -24.6065 
    1.8949   129.2370    14.5347 
  -73.1694    76.7299   -33.8126 
  130.9262    92.8288  -207.6256 
   85.1828    13.7486  -132.2103 
  165.0759   122.6045  -228.0743 
  -29.7422   129.6814   -20.0604 
   -0.7370   107.6059    29.1810 
  101.6629   274.4158  -106.5488 
   31.1508   188.8496   -44.8354 
  143.6344    77.6316  -166.9273 
  115.2660    83.2973   -11.0037 
  174.8690   109.3672   -76.4589 
  -36.2970    75.1930    47.9876 
  222.6131   177.4841  -143.6059 
   24.3302   -20.2427  -111.5793 
  116.3274   253.6501   -87.4430 
   26.8073    96.9642    35.9009 
   50.3635   -29.9182   -96.9127 
  192.4448   157.8265  -103.6731 
   78.9290   264.6074   -97.9466 
   89.3083    19.5722  -128.5603 
   68.4516   175.1803  -242.6685 
  -40.1322    77.7392    47.6885 
  -83.5711    48.1575   -25.5498 
  159.5614   100.7071  -196.5716 
  -43.5888    77.1121    47.4762 
  164.6173    89.8795   -77.4447 
  105.2398   127.5644    -4.4099 
   11.2256   115.5271  -204.6828 
  107.3931    50.2333  -164.5183 
  -65.1244    77.7854     8.2341 
   95.1331   111.2956    19.5838 
  153.4312   203.0254   -51.4284 
   50.9029   176.0952  -231.8351 
   58.9281    66.8009    67.1711 
  -24.9999   109.1487    29.8905 
   -4.7108    13.7284  -131.3153 
   52.5109    99.2625  -209.7781 
  -53.4172   100.2509   -15.7021 
  146.5058    75.9109   -40.9190 
  -57.1665    79.6363   -86.5410 
  152.4976    85.1535  -175.9018 
  100.1631   166.4853   -14.0340 
  -84.7451    54.6196     3.5507 
   66.7954   204.9362   -22.5039 
  195.4862   119.5889  -123.8388 
  183.6314   117.7741  -106.4300 
   27.6888   172.2024   -21.7139 
  -32.9204   135.3025   -59.7736 
  -26.0741   139.5278   -32.0123 
   16.5351   115.4570  -160.3900 
   29.1439   105.0250    47.7903 
  183.8142   114.8989   -73.7016 
  175.6406    99.2012  -138.0384 
   25.8288   226.4276  -195.6116 
   26.6185   204.5516   -77.4640 
   53.5896    47.8703    61.4552 
   17.9173   156.0918    -2.7020 
   94.5413   220.4558   -40.2671 
   25.9059   220.3231   -99.1014 
   -2.2418   190.8494  -148.0524 
  160.7157    73.3125  -121.5584 
   98.7038   -13.4184    14.6071 
  150.3405   120.4070  -223.1338 
  -65.3262     1.8534   -88.5085 
   -8.8083   176.0617  -104.3738 
  -10.6795   163.3064  -126.1879 
   62.4498   -52.6881   -65.6311 
  134.5649    35.4533  -102.8826 
   -1.9931   145.2232   -13.0912 
  118.0138    40.8347     4.9077 
   55.0383   253.0982  -109.3261 
  117.5396    29.9427  -125.5080 
  193.2180   157.3636   -94.4961 
   45.0632    40.9174  -169.1922 
   24.7799    87.0501  -167.0503 
   77.2571   -29.0200   -85.0893 
   84.0257    82.4162    20.0851 
  204.0213   159.7582  -113.8993 
  116.1272    30.7569  -130.8501 
  -47.4525    83.6782    37.2748 
  164.3477   107.1624   -31.9431 
   19.7971   181.5209  -193.4912 
   35.6565   160.2667    -3.3778 
   57.2045    24.4436  -139.9889 
   11.4080   157.2911  -186.5069 
  192.4557   158.4446   -91.4068 
  -48.5656   -11.4606   -78.5989 
  105.2418    96.0240    16.8052 
  222.2751   174.4902  -131.3147 
   71.7345   -48.3486   -56.7452 
   59.7549   -38.3295   -81.0110 
   16.4510   212.5109  -172.5871 
   58.0380    74.3091  -189.5508 
   64.6880    39.0122    73.0447 
   40.6003   -68.7383   -64.1132 
  112.9514    10.9081   -94.0656 
  104.2988   106.6826    -6.3184 
   62.7093    45.7527  -169.7609 
  -36.8572   -25.5900   -90.8537 
  -60.0262    84.9738   -87.7345 
    2.9528    52.8885  -157.0789 
   91.3034   248.3196   -77.8085 
  -15.5361   121.9434  -170.5049 
  -60.3479    93.1254   -35.7644 
   26.5394   164.3572   -15.6270 
  130.0446    34.0312  -106.5528 
  193.1360   129.7127  -172.8772 
